Probability,Account Name,Engagement Name,Created Date,Schedule Month,Region,Schedule Amount,Intacct Project ID,Project Code,Engagement Launch Date,Primary Partner,Fee,Engagement ID,Expense Budget,Engagement End Date,Office,Industry,_BATCH_ID_,_BATCH_LAST_RUN_
,Abu Dhabi Early Childhood Authority,Abu Dhabi Early Childhood Authority - PARENT - MoFam: POD Strategy RFP,2025-06-02,2025-06-01,,0.0,,,,,0.0,006WR00000SAn90,,,,Government & Education,109.0,2025-07-01 10:12:25
100%,Accenture,Accenture - Transforming Talent & Organization/ Human Potential: Extension,2021-09-01,2021-09-01,East,277050.0,ACC2101,ACC2101,2021-09-13,,277050.0,0063Z00000qUz20,,2021-10-29,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,Accenture,Accenture - Transforming Talent & Organization/ Human Potential: Phase 1,2021-04-12,2021-05-01,East,390083.0,ACC2101,ACC2101,2021-05-03,,900000.0,0063Z00000o5Q1u,,2021-06-23,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,Accenture,Accenture - Transforming Talent & Organization/ Human Potential: Phase 1,2021-04-12,2021-06-01,East,509917.0,ACC2101,ACC2101,2021-05-03,,900000.0,0063Z00000o5Q1u,,2021-06-23,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,Accenture,Accenture - Transforming Talent & Organization/ Human Potential: Phase 2,2021-05-25,2021-06-01,East,162448.0,ACC2101,ACC2101,2021-05-03,,775000.0,0063Z00000oxCV4,,2021-07-30,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,Accenture,Accenture - Transforming Talent & Organization/ Human Potential: Phase 2,2021-05-25,2021-07-01,East,612552.0,ACC2101,ACC2101,2021-05-03,,775000.0,0063Z00000oxCV4,,2021-07-30,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,Accenture,Accenture - Transforming Talent & Organization/ Human Potential: Phases 3&4,2021-05-25,2021-08-01,East,632535.0,ACC2101,ACC2101,2021-05-03,,760000.0,0063Z00000oxCVd,,2021-09-10,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,Accenture,Accenture - Transforming Talent & Organization/ Human Potential: Phases 3&4,2021-05-25,2021-09-01,East,127465.0,ACC2101,ACC2101,2021-05-03,,760000.0,0063Z00000oxCVd,,2021-09-10,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,Abu Dhabi Executive Office,ADEO (Abu Dhabi) - Milestones & Life Moments,2020-10-02,2021-02-01,Abu Dhabi,35898.0,ADE2101,ADE2101,2021-02-01,,575000.0,0063Z00000kjMKU,,2021-04-08,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Abu Dhabi Executive Office,ADEO (Abu Dhabi) - Milestones & Life Moments,2020-10-02,2021-03-01,Abu Dhabi,351544.0,ADE2101,ADE2101,2021-02-01,,575000.0,0063Z00000kjMKU,,2021-04-08,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Abu Dhabi Executive Office,ADEO (Abu Dhabi) - Milestones & Life Moments,2020-10-02,2021-04-01,Abu Dhabi,124955.0,ADE2101,ADE2101,2021-02-01,,575000.0,0063Z00000kjMKU,,2021-04-08,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Abu Dhabi Executive Office,ADEO (Abu Dhabi) - Milestones & Life Moments,2020-10-02,2021-05-01,Abu Dhabi,62603.0,ADE2101,ADE2101,2021-02-01,,575000.0,0063Z00000kjMKU,,2021-04-08,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Abu Dhabi Executive Office,ADEO (Abu Dhabi) - New Vision for Abu Dhabi,2019-11-18,2020-01-01,Abu Dhabi,225000.0,ADE1901,ADE1901,2019-11-25,,390000.0,0063Z00000hyUX6,,2020-02-28,,Government & Education,109.0,2025-07-01 10:12:25
100%,"Advance Publications, Inc.",Advance - EVP & Internal Branding,2020-01-06,2020-02-01,East,50000.0,AVP2001,AVP2001,2020-02-24,,335000.0,0063Z00000i25TF,,2020-03-27,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,"Advance Publications, Inc.",Advance - EVP & Internal Branding,2020-01-06,2020-03-01,East,285000.0,AVP2001,AVP2001,2020-02-24,,335000.0,0063Z00000i25TF,,2020-03-27,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-01-01,Europe,1515.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-02-01,Europe,8620.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-03-01,Europe,1198.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-04-01,Europe,1042.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-05-01,Europe,6913.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-06-01,Europe,1094.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-07-01,Europe,990.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-08-01,Europe,1198.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-09-01,Europe,6284.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2023 Emergent Leadership Program,2022-09-23,2023-10-01,Europe,1146.0,AGE2201,AGE2201,2023-01-04,,30000.0,0063Z00000vs1IP,,2023-10-31,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2024 Emergent Leadership Program,2024-02-28,2024-02-01,Europe,10158.0,AGE2401,AGE2401,2024-02-01,,30000.0,006KZ000002tHXw,0,2024-09-30,New York,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2024 Emergent Leadership Program,2024-02-28,2024-03-01,Europe,0.0,AGE2401,AGE2401,2024-02-01,,30000.0,006KZ000002tHXw,0,2024-09-30,New York,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2024 Emergent Leadership Program,2024-02-28,2024-04-01,Europe,0.0,AGE2401,AGE2401,2024-02-01,,30000.0,006KZ000002tHXw,0,2024-09-30,New York,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2024 Emergent Leadership Program,2024-02-28,2024-05-01,Europe,569.0,AGE2401,AGE2401,2024-02-01,,30000.0,006KZ000002tHXw,0,2024-09-30,New York,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2024 Emergent Leadership Program,2024-02-28,2024-06-01,Europe,9083.0,AGE2401,AGE2401,2024-02-01,,30000.0,006KZ000002tHXw,0,2024-09-30,New York,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2024 Emergent Leadership Program,2024-02-28,2024-07-01,Europe,0.0,AGE2401,AGE2401,2024-02-01,,30000.0,006KZ000002tHXw,0,2024-09-30,New York,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2024 Emergent Leadership Program,2024-02-28,2024-08-01,Europe,629.0,AGE2401,AGE2401,2024-02-01,,30000.0,006KZ000002tHXw,0,2024-09-30,New York,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - 2024 Emergent Leadership Program,2024-02-28,2024-09-01,Europe,9561.0,AGE2401,AGE2401,2024-02-01,,30000.0,006KZ000002tHXw,0,2024-09-30,New York,Insurance,109.0,2025-07-01 10:12:25
0%,"Ageas Portugal Services, ACE",Ageas - Leadership Values and Mindsets,2025-05-23,2025-07-01,US,0.0,,,,,0.0,006WR00000RYZjn,,,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas Portugal - Creating a Beautiful Business,2020-05-21,2020-08-01,Europe,2515.0,AGE2001,AGE2001,2020-08-03,,80000.0,0063Z00000ju5wF,,2020-10-02,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas Portugal - Creating a Beautiful Business,2020-05-21,2020-08-01,Europe,15796.0,AGE2001,AGE2001,2020-08-03,,80000.0,0063Z00000ju5wF,,2020-10-02,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas Portugal - Creating a Beautiful Business,2020-05-21,2020-09-01,Europe,56325.0,AGE2001,AGE2001,2020-08-03,,80000.0,0063Z00000ju5wF,,2020-10-02,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas Portugal - Creating a Beautiful Business,2020-05-21,2020-10-01,Europe,5364.0,AGE2001,AGE2001,2020-08-03,,80000.0,0063Z00000ju5wF,,2020-10-02,,Insurance,109.0,2025-07-01 10:12:25
,"Ageas Portugal Services, ACE","Ageas Portugal Services, ACE - PARENT - Leadership Values and Mindsets",2025-05-23,2025-05-01,,0.0,,,,,0.0,006WR00000RYZjm,,,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - Portuguese Group Strategy,2020-10-02,2021-06-01,Europe,253226.0,AGE2101,AGE2101,2021-06-07,,914225.0,0063Z00000kjMXk,,2021-10-01,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - Portuguese Group Strategy,2020-10-02,2021-07-01,Europe,240425.0,AGE2101,AGE2101,2021-06-07,,914225.0,0063Z00000kjMXk,,2021-10-01,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - Portuguese Group Strategy,2020-10-02,2021-08-01,Europe,78026.0,AGE2101,AGE2101,2021-06-07,,914225.0,0063Z00000kjMXk,,2021-10-01,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - Portuguese Group Strategy,2020-10-02,2021-09-01,Europe,276673.0,AGE2101,AGE2101,2021-06-07,,914225.0,0063Z00000kjMXk,,2021-10-01,,Insurance,109.0,2025-07-01 10:12:25
100%,"Ageas Portugal Services, ACE",Ageas - Portuguese Group Strategy,2020-10-02,2021-10-01,Europe,65875.0,AGE2101,AGE2101,2021-06-07,,914225.0,0063Z00000kjMXk,,2021-10-01,,Insurance,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - .org Program Support Extension,2020-09-04,2020-10-01,West,49455.0,ARB2001,ARB2001,2020-09-14,,150600.0,0063Z00000khMvK,,2020-11-04,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - .org Program Support Extension,2020-09-04,2020-10-01,West,86545.0,ARB2001,ARB2001,2020-09-14,,150600.0,0063Z00000khMvK,,2020-11-04,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - .org Program Support Extension,2020-09-04,2020-11-01,West,14600.0,ARB2001,ARB2001,2020-09-14,,150600.0,0063Z00000khMvK,,2020-11-04,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Culture and Employee Experience,2020-03-04,2020-04-01,East,147000.0,ARB2002,ARB2002,2020-04-13,,315000.0,0063Z00000jOLfq,,2020-05-22,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Culture and Employee Experience,2020-03-04,2020-05-01,East,168000.0,ARB2002,ARB2002,2020-04-13,,315000.0,0063Z00000jOLfq,,2020-05-22,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Host U,2020-09-18,2020-11-01,East,178000.0,ARB2003,ARB2003,2020-11-09,,1245000.0,0063Z00000kiM6e,,2021-02-19,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Host U,2020-09-18,2020-12-01,East,267000.0,ARB2003,ARB2003,2020-11-09,,1245000.0,0063Z00000kiM6e,,2021-02-19,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Host U,2020-09-18,2021-01-01,East,400000.0,ARB2003,ARB2003,2020-11-09,,1245000.0,0063Z00000kiM6e,,2021-02-19,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Host U,2020-09-18,2021-02-01,East,273796.0,ARB2003,ARB2003,2020-11-09,,1245000.0,0063Z00000kiM6e,,2021-02-19,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Host U,2020-09-18,2021-03-01,East,126204.0,ARB2003,ARB2003,2020-11-09,,1245000.0,0063Z00000kiM6e,,2021-02-19,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Track: June thru August Extension,2020-06-11,2020-07-01,East,152778.0,ARB2001,ARB2001,2020-06-15,,375000.0,0063Z00000kHBPl,,2020-08-28,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Track: June thru August Extension,2020-06-11,2020-07-01,East,83333.0,ARB2001,ARB2001,2020-06-15,,375000.0,0063Z00000kHBPl,,2020-08-28,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Track: June thru August Extension,2020-06-11,2020-08-01,East,138889.0,ARB2001,ARB2001,2020-06-15,,375000.0,0063Z00000kHBPl,,2020-08-28,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Transformation,2019-12-11,2020-01-01,West,294828.0,ARB2001,ARB2001,2020-01-06,,450000.0,0063Z00000i0DWs,,2020-02-14,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Transformation,2019-12-11,2020-02-01,West,155172.0,ARB2001,ARB2001,2020-01-06,,450000.0,0063Z00000i0DWs,,2020-02-14,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Transformation Continuation,2020-01-10,2020-02-01,West,162500.0,ARB2001,ARB2001,2020-02-17,,1256667.0,0063Z00000iVofo,,2020-06-30,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Transformation Continuation,2020-01-10,2020-03-01,West,325000.0,ARB2001,ARB2001,2020-02-17,,1256667.0,0063Z00000iVofo,,2020-06-30,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Transformation Continuation,2020-01-10,2020-04-01,West,325000.0,ARB2001,ARB2001,2020-02-17,,1256667.0,0063Z00000iVofo,,2020-06-30,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Transformation Continuation,2020-01-10,2020-05-01,West,325000.0,ARB2001,ARB2001,2020-02-17,,1256667.0,0063Z00000iVofo,,2020-06-30,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,"Airbnb, Inc.",Airbnb - Marketing Transformation Continuation,2020-01-10,2020-06-01,West,119167.0,ARB2001,ARB2001,2020-02-17,,1256667.0,0063Z00000iVofo,,2020-06-30,,Hospitality Travel & Tourism,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability: Phase 3,2025-01-06,2025-03-01,US,123391.0,,ALC2401-02,2025-02-24,,1250000.0,006WR00000GsIGV,100000,2025-05-02,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability: Phase 3,2025-01-06,2025-03-01,US,518240.0,,ALC2401-02,2025-02-24,,1250000.0,006WR00000GsIGV,100000,2025-05-02,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability: Phase 3,2025-01-06,2025-04-01,US,475794.0,,ALC2401-02,2025-02-24,,1250000.0,006WR00000GsIGV,100000,2025-05-02,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability: Phase 3,2025-01-06,2025-05-01,US,32575.0,,ALC2401-02,2025-02-24,,1250000.0,006WR00000GsIGV,100000,2025-05-02,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability: Phase 3,2025-01-06,2025-06-01,US,100000.0,,ALC2401-02,2025-02-24,,1250000.0,006WR00000GsIGV,100000,2025-05-02,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability RFP: Phases 1 & 2,2024-11-11,2025-01-01,US,392708.0,ALC2401,ALC2401,2024-11-25,,1247750.0,006WR00000CbD5p,162750,2025-02-21,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability RFP: Phases 1 & 2,2024-11-11,2025-02-01,US,328632.0,ALC2401,ALC2401,2024-11-25,,1247750.0,006WR00000CbD5p,162750,2025-02-21,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability RFP: Phases 1 & 2,2024-11-11,2024-12-01,US,323548.0,ALC2401,ALC2401,2024-11-25,,1247750.0,006WR00000CbD5p,162750,2025-02-21,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability RFP: Phases 1 & 2,2024-11-11,2024-12-01,US,40112.0,ALC2401,ALC2401,2024-11-25,,1247750.0,006WR00000CbD5p,162750,2025-02-21,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Alcon,Alcon - A Culture of Accountability RFP: Phases 1 & 2,2024-11-11,2025-03-01,US,162750.0,ALC2401,ALC2401,2024-11-25,,1247750.0,006WR00000CbD5p,162750,2025-02-21,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
0%,Alcon,Alcon - ALM event 2026,2025-02-26,2025-10-01,US,0.0,,,,,0.0,006WR00000L1bO1,,,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
,Alcon,Alcon - PARENT - A Culture of Accountability,2024-12-02,2024-12-01,,0.0,,,,,0.0,006WR00000EEtJ7,,,,Pharmaceutical & Biotechnology,109.0,2025-07-01 10:12:25
100%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 1,2024-11-15,2025-03-01,Abu Dhabi,239348.0,,AGF2501-01,2025-03-10,,973350.0,006WR00000Cy91V,498635,2025-06-09,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 1,2024-11-15,2025-04-01,Abu Dhabi,319131.0,,AGF2501-01,2025-03-10,,973350.0,006WR00000Cy91V,498635,2025-06-09,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 1,2024-11-15,2025-05-01,Abu Dhabi,335088.0,,AGF2501-01,2025-03-10,,973350.0,006WR00000Cy91V,498635,2025-06-09,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 1,2024-11-15,2025-06-01,Abu Dhabi,79783.0,,AGF2501-01,2025-03-10,,973350.0,006WR00000Cy91V,498635,2025-06-09,,Not For Profit,109.0,2025-07-01 10:12:25
25%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 2 Sprint 3,2025-06-30,2025-11-01,Abu Dhabi,442900.0,,AGF2501-02,2025-11-03,,664350.0,006WR00000UJP7t,,2025-12-19,,Not For Profit,109.0,2025-07-01 10:12:25
25%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 2 Sprint 3,2025-06-30,2025-12-01,Abu Dhabi,221450.0,,AGF2501-02,2025-11-03,,664350.0,006WR00000UJP7t,,2025-12-19,,Not For Profit,109.0,2025-07-01 10:12:25
50%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 2 Sprints 1 & 2,2025-02-20,2025-07-01,Abu Dhabi,311060.0,,AGF2502-01,2025-07-14,,1756150.0,006WR00000KZUhH,629000,2025-10-31,,Not For Profit,109.0,2025-07-01 10:12:25
50%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 2 Sprints 1 & 2,2025-02-20,2025-08-01,Abu Dhabi,466590.0,,AGF2502-01,2025-07-14,,1756150.0,006WR00000KZUhH,629000,2025-10-31,,Not For Profit,109.0,2025-07-01 10:12:25
50%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 2 Sprints 1 & 2,2025-02-20,2025-09-01,Abu Dhabi,467011.0,,AGF2502-01,2025-07-14,,1756150.0,006WR00000KZUhH,629000,2025-10-31,,Not For Profit,109.0,2025-07-01 10:12:25
50%,Al Ghurair Foundation,Al Ghurair Foundation (Abu Dhabi) - Strategy Refresh: Phase 2 Sprints 1 & 2,2025-02-20,2025-10-01,Abu Dhabi,511489.0,,AGF2502-01,2025-07-14,,1756150.0,006WR00000KZUhH,629000,2025-10-31,,Not For Profit,109.0,2025-07-01 10:12:25
,Al Ghurair Foundation,Al Ghurair Foundation - PARENT - Vision Refresh,2024-12-10,2025-02-01,,0.0,,,,,0.0,006WR00000Esafz,,,,Not For Profit,109.0,2025-07-01 10:12:25
100%,AllianceBernstein,AllianceBernstein - Strategy Reset Session,2020-08-19,2020-09-01,East,51269.0,ABS2001,ABS2001,2020-09-24,,147000.0,0063Z00000lAY72,,2020-10-13,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,AllianceBernstein,AllianceBernstein - Strategy Reset Session,2020-08-19,2020-10-01,East,95731.0,ABS2001,ABS2001,2020-09-24,,147000.0,0063Z00000lAY72,,2020-10-13,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,American Express,American Express - Business Blueprint UX Migration,2023-10-17,2023-11-01,US,99931.0,AMX2302,AMX2302,2023-11-15,,250000.0,0063Z000012iddB,,2023-12-15,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,American Express,American Express - Business Blueprint UX Migration,2023-10-17,2023-12-01,US,150069.0,AMX2302,AMX2302,2023-11-15,,250000.0,0063Z000012iddB,,2023-12-15,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,American Express,American Express - Business Platinum Ideation,2024-01-10,2024-01-01,US,111429.0,AMX2402,AMX2402,2024-01-19,,265000.0,006KZ000002Jh5Y,0,2024-02-16,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,American Express,American Express - Business Platinum Ideation,2024-01-10,2024-02-01,US,148571.0,AMX2402,AMX2402,2024-01-19,,265000.0,006KZ000002Jh5Y,0,2024-02-16,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,American Express,American Express - Business Platinum Ideation,2024-01-10,2024-03-01,US,5000.0,AMX2402,AMX2402,2024-01-19,,265000.0,006KZ000002Jh5Y,0,2024-02-16,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,American Express,American Express - CEG Strategy 2023-2025,2022-08-09,2022-08-01,US,144118.0,AMX2203,AMX2203,2022-08-16,,1250000.0,0063Z00000uggZH,,2022-12-09,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,American Express,American Express - CEG Strategy 2023-2025,2022-08-09,2022-09-01,US,333457.0,AMX2203,AMX2203,2022-08-16,,1250000.0,0063Z00000uggZH,,2022-12-09,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,American Express,American Express - CEG Strategy 2023-2025,2022-08-09,2022-10-01,US,362170.0,AMX2203,AMX2203,2022-08-16,,1250000.0,0063Z00000uggZH,,2022-12-09,,Financial Services & Investing,109.0,2025-07-01 10:12:25
